nr render views, mode, nr vertices, storage, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
2, 5, 4648976, 0, 112.263, 111.759, 111.396, 112.395, 112.084, 112.974, 113.464, 112.831, 112.293, 111.401, 111.308, 112.972, 112.903, 111.643, 111.575, 112.118, 112.495, 112.426, 113.089, 112.176, 111.981, 111.126, 111.04, 112.413, 112.795, 111.377, 111.167, 111.722, 112.065, 112.852, 112.805, 112.01, 111.905, 111.04, 110.876, 112.013
1, 5, 4648976, 0, 157.053, 155.869, 155.053, 156.653, 156.87, 157.663, 157.458, 156.885, 156.631, 155.646, 155.9, 157.338, 157.648, 155.8, 155.291, 156.678, 156.605, 158.429, 157.741, 157.318, 156.693, 155.024, 155.173, 157.655, 158.673, 155.403, 155.582, 156.649, 157.173, 158.026, 157.292, 156.181, 156.215, 154.943, 155.503, 157.761
3, 5, 4648976, 1, 79.3092, 78.7023, 78.0972, 78.8052, 80.6803, 82.6523, 84.1079, 82.1089, 80.1895, 78.0107, 77.5865, 78.7063, 79.0513, 78.228, 77.7717, 78.43, 79.8805, 82.1277, 83.5646, 81.7415, 79.9286, 78.0345, 77.3907, 78.5811, 78.9908, 78.1395, 77.7436, 78.2813, 80.1962, 81.966, 83.5785, 81.5713, 79.7252, 77.8763, 77.3574, 78.4757
2, 5, 4648976, 1, 100.901, 98.9063, 100.56, 101.081, 103.512, 106.157, 108.8, 106.923, 104.007, 101.186, 99.7722, 101.212, 102.202, 101.101, 100.246, 100.941, 103.287, 105.956, 108.529, 107.114, 103.564, 100.791, 99.8565, 101.099, 102.106, 101.11, 100.173, 100.656, 103.208, 105.816, 108.709, 106.986, 103.837, 101.067, 99.7237, 101.079
1, 5, 4648976, 1, 139.768, 139.896, 139.295, 142.416, 146.849, 150.716, 152.171, 147.175, 143.502, 140.071, 139.464, 142.407, 141.673, 139.649, 139.434, 143.031, 146.826, 151.268, 152.276, 147.138, 143.502, 139.634, 139.344, 142.186, 141.25, 139.781, 139.385, 142.796, 146.623, 151.965, 151.854, 147.027, 143.707, 139.709, 138.65, 142.154
3, 6, 4648976, 0, 87.1922, 86.2446, 86.4804, 86.8535, 86.8812, 87.8752, 87.8054, 87.3781, 87.0702, 86.4552, 86.391, 87.3836, 87.7256, 86.5334, 86.1832, 86.7706, 86.9945, 87.775, 87.7906, 87.1038, 86.8892, 86.3333, 86.2547, 87.2569, 87.6903, 86.477, 86.1216, 86.7714, 87.154, 87.7614, 87.738, 87.1742, 86.4971, 86.2779, 84.997, 87.0867
2, 6, 4648976, 0, 113.273, 112.92, 112.331, 112.889, 113.31, 113.4, 113.977, 113.385, 113.011, 112.23, 112.317, 113.358, 113.657, 112.81, 112.454, 112.664, 112.986, 114.205, 114.602, 113.569, 112.802, 112.056, 112.471, 113.677, 113.982, 112.578, 112.537, 112.761, 112.934, 114.348, 114.24, 113.334, 112.903, 112.259, 112.553, 113.642
1, 6, 4648976, 0, 158.408, 158.615, 157.523, 159.461, 159.729, 160.604, 160.728, 159.619, 155.004, 151.431, 152.66, 155.077, 154.127, 153.961, 148.075, 152.954, 156.16, 155.439, 155.189, 155.591, 154.295, 151.845, 152.238, 155.113, 154.93, 153.065, 152.739, 154.331, 153.56, 154.258, 155.549, 155.305, 154.735, 153.049, 151.456, 154.327
3, 6, 4648976, 1, 78.9097, 79.2976, 78.7666, 79.4404, 81.2136, 83.1401, 84.4899, 82.6541, 80.4173, 78.409, 77.8436, 79.3888, 79.4484, 78.8705, 78.1821, 78.5777, 80.6306, 82.4758, 83.9838, 81.9969, 80.0514, 78.0103, 77.459, 78.7415, 78.9135, 78.2636, 77.8935, 78.6483, 80.069, 82.2563, 83.534, 81.8302, 79.4487, 78.0372, 77.3517, 78.7953
2, 6, 4648976, 1, 100.725, 101.476, 100.801, 100.463, 102.593, 105.772, 107.862, 106.165, 103.222, 100.651, 99.0603, 100.907, 102.166, 100.756, 100.016, 100.389, 103.465, 105.523, 108.82, 106.59, 103.348, 101.044, 99.5762, 101.174, 102.259, 101.269, 100.85, 101.142, 103.469, 105.475, 109.01, 107.392, 103.914, 100.76, 99.8221, 101.499
1, 6, 4648976, 1, 140.179, 140.721, 140.466, 144.01, 148.151, 152.128, 153.158, 148.232, 144.633, 140.329, 140.431, 142.786, 143.267, 141.028, 140.101, 143.891, 148.187, 152.945, 152.864, 148.495, 144.707, 140.817, 140.546, 143.453, 143.469, 140.878, 140.426, 144.395, 147.938, 152.654, 152.82, 148.365, 144.913, 140.731, 140.332, 143.502
